date,month,quarter,category,country,channel,customer_segment,units,order_value,discount_pct,final_value,rating,returned
2023-05-12,5,2,Clothing,UK,mobile,new,2,136.64,20.0,218.53,4.0,0
2024-10-21,10,4,Clothing,France,web,new,3,61.53,18.1,151.17,3.5,0
2023-08-25,8,3,Clothing,USA,mobile,returning,1,161.53,28.1,116.14,3.5,1
2024-06-05,6,2,Electronics,UK,web,new,4,152.76,14.4,523.34,4.4,0
2023-05-19,5,2,Sports,Germany,web,returning,4,117.77,30.6,327.05,3.9,0
2024-07-09,7,3,Electronics,France,app,returning,5,879.91,24.3,3329.8,3.9,0
2024-03-31,3,1,Home,UK,mobile,vip,2,203.33,12.8,354.79,4.2,0
2024-12-01,12,4,Sports,France,mobile,returning,1,265.0,26.1,195.96,3.8,0
2024-05-07,5,2,Electronics,France,web,new,2,625.15,5.2,1185.04,3.9,0
2023-09-16,9,3,Clothing,France,web,new,5,166.52,20.8,659.14,3.8,0
2023-04-03,4,2,Clothing,UK,app,vip,4,45.16,36.6,114.52,3.1,0
2023-06-17,6,2,Clothing,UK,mobile,vip,2,66.88,13.8,115.36,4.5,0
2023-09-06,9,3,Home,Japan,web,returning,1,500.57,9.6,452.56,4.3,0
2024-11-30,11,4,Sports,UK,web,returning,3,417.88,21.1,989.58,4.1,0
2024-06-08,6,2,Electronics,UK,app,new,1,431.79,9.4,391.12,3.7,0
2023-05-25,5,2,Clothing,USA,app,new,2,155.04,27.4,225.15,3.5,0
2024-06-26,6,2,Sports,France,app,vip,5,242.89,19.7,975.46,3.6,1
2023-12-13,12,4,Electronics,France,mobile,returning,1,1371.76,11.7,1210.76,4.1,0
2024-03-10,3,1,Clothing,Japan,web,new,2,78.6,14.5,134.43,4.1,0
2024-10-10,10,4,Electronics,Japan,mobile,returning,1,1460.59,23.1,1123.62,4.0,0
2023-10-02,10,4,Books,Japan,web,vip,5,23.36,3.1,113.18,4.8,0
2023-04-09,4,2,Clothing,USA,mobile,returning,2,117.88,31.3,161.89,3.4,1
2023-08-04,8,3,Electronics,UK,mobile,new,2,782.94,10.9,1394.69,3.6,0
2024-10-25,10,4,Electronics,France,web,returning,2,485.03,11.2,861.22,4.1,0
2023-01-04,1,1,Home,UK,app,returning,2,203.22,8.1,373.4,4.3,0
2024-12-26,12,4,Clothing,Germany,web,new,2,255.0,14.4,436.62,4.5,0
2024-11-29,11,4,Clothing,USA,web,new,4,235.31,17.6,775.73,4.1,0
2024-10-19,10,4,Clothing,Germany,web,returning,3,248.15,24.6,560.97,3.5,0
2024-11-20,11,4,Books,UK,mobile,vip,2,17.17,3.8,33.05,5.0,0
2024-01-17,1,1,Sports,Germany,app,new,3,90.88,15.3,230.89,3.4,0
2024-05-20,5,2,Sports,Germany,mobile,returning,1,253.84,22.4,196.86,4.1,0
2023-02-11,2,1,Electronics,USA,web,new,3,660.67,7.6,1831.39,4.4,0
2024-01-25,1,1,Books,UK,mobile,new,2,51.05,0.0,102.1,5.0,0
2023-11-04,11,4,Electronics,Germany,web,returning,5,1540.39,14.2,6609.62,4.0,0
2023-08-13,8,3,Electronics,France,app,vip,3,896.45,12.0,2367.36,3.8,0
2023-10-18,10,4,Sports,Germany,web,returning,2,53.75,28.9,76.43,3.6,0
2023-12-26,12,4,Electronics,France,web,new,3,959.08,18.3,2349.85,3.8,0
2024-05-08,5,2,Clothing,Japan,mobile,returning,2,159.91,21.4,251.36,3.1,1
2023-12-22,12,4,Home,France,mobile,vip,1,44.1,21.2,34.73,4.3,0
2024-06-24,6,2,Books,France,web,new,4,34.16,2.6,133.13,4.7,0
2023-03-20,3,1,Electronics,USA,web,new,2,818.54,0.0,1637.08,4.7,0
2023-11-21,11,4,Electronics,Japan,web,returning,1,1512.28,16.7,1259.58,3.8,0
2024-12-12,12,4,Clothing,USA,web,returning,2,103.7,21.1,163.73,3.9,0
2023-02-26,2,1,Home,UK,mobile,new,2,229.95,8.5,420.74,4.2,0
2024-01-20,1,1,Electronics,UK,web,new,4,337.03,13.0,1172.39,4.1,1
2024-02-14,2,1,Sports,Germany,web,returning,5,251.62,14.9,1070.41,4.8,0
2023-03-08,3,1,Clothing,USA,app,returning,1,184.97,28.9,131.49,3.8,0
2023-07-29,7,3,Electronics,Japan,web,new,1,497.87,14.2,427.2,3.4,1
2024-08-27,8,3,Home,UK,app,new,5,101.79,16.9,423.0,3.6,0
2023-12-04,12,4,Clothing,Germany,web,returning,3,119.54,30.4,249.45,3.9,0
2023-06-04,6,2,Electronics,Japan,mobile,new,1,1064.29,13.5,920.2,4.1,0
2024-02-15,2,1,Home,France,mobile,returning,2,366.39,14.4,627.15,4.2,0
2024-12-23,12,4,Electronics,Germany,mobile,returning,2,577.26,16.8,960.41,3.6,0
2023-04-14,4,2,Books,UK,web,vip,3,21.76,3.7,62.85,4.5,1
2024-07-26,7,3,Home,USA,web,returning,4,344.09,10.4,1233.51,4.2,0
2023-05-09,5,2,Sports,USA,app,new,5,89.2,28.8,317.41,3.5,0
2024-08-17,8,3,Books,Japan,web,vip,3,32.16,5.2,91.51,4.7,0
2023-05-25,5,2,Home,UK,web,returning,1,436.2,7.6,403.02,3.9,0
2024-07-28,7,3,Clothing,Germany,web,returning,1,229.02,33.6,151.98,2.7,0
2023-05-15,5,2,Electronics,France,web,new,1,677.75,18.9,549.38,3.6,0
2023-09-07,9,3,Electronics,Japan,app,returning,4,837.41,7.7,3091.15,4.2,0
2023-02-18,2,1,Books,France,web,returning,1,14.56,2.2,14.24,4.6,0
2024-03-22,3,1,Sports,Japan,web,returning,4,171.26,16.3,573.22,4.0,0
2023-10-14,10,4,Electronics,Germany,web,new,4,1146.81,5.3,4343.28,4.1,0
2023-10-03,10,4,Electronics,USA,web,vip,1,823.56,14.1,707.57,3.6,0
2023-04-12,4,2,Home,Japan,web,new,4,85.17,14.5,291.32,4.0,1
2024-07-20,7,3,Home,Germany,web,vip,5,300.02,20.6,1190.61,3.9,0
2023-02-12,2,1,Clothing,UK,web,vip,1,229.13,20.7,181.7,3.6,0
2024-04-21,4,2,Electronics,Japan,app,returning,5,810.8,18.3,3311.15,4.0,0
2024-07-25,7,3,Books,Japan,mobile,returning,1,30.06,7.7,27.74,4.8,0
2023-11-28,11,4,Clothing,Germany,mobile,returning,1,261.54,24.2,198.21,4.0,0
2023-12-18,12,4,Electronics,Germany,app,returning,3,974.02,15.3,2473.87,3.8,0
2023-10-22,10,4,Electronics,Germany,mobile,returning,2,653.27,15.8,1099.8,3.6,0
2023-10-09,10,4,Clothing,France,web,new,4,151.75,21.5,476.51,3.5,0
2023-06-13,6,2,Home,Japan,web,returning,2,291.12,24.9,437.38,3.7,0
2023-01-23,1,1,Clothing,France,mobile,new,2,222.51,10.4,398.65,4.3,0
2023-01-18,1,1,Clothing,USA,app,vip,3,129.84,33.9,257.33,3.5,0
2024-01-23,1,1,Clothing,USA,web,new,1,83.27,16.7,69.37,3.6,0
2023-01-26,1,1,Clothing,USA,mobile,returning,2,154.24,7.3,286.0,4.6,0
2023-05-15,5,2,Electronics,Japan,web,new,1,216.6,14.8,184.63,4.2,0
2023-11-23,11,4,Clothing,UK,mobile,new,1,94.32,14.9,80.31,4.5,0
2024-03-14,3,1,Books,UK,mobile,vip,1,53.57,5.5,50.64,4.5,0
2023-11-29,11,4,Electronics,Japan,mobile,vip,2,329.1,15.9,553.37,3.9,1
2024-08-28,8,3,Electronics,France,web,new,1,557.76,1.5,549.27,4.2,0
2023-09-04,9,3,Electronics,USA,web,vip,2,898.25,13.3,1558.41,3.9,0
2024-09-16,9,3,Sports,Japan,mobile,returning,2,108.0,21.1,170.49,4.1,0
2024-12-02,12,4,Clothing,Germany,app,new,3,39.58,15.7,100.13,3.7,0
2023-07-22,7,3,Electronics,USA,mobile,returning,2,629.18,13.3,1091.4,3.8,0
2024-08-16,8,3,Home,UK,mobile,vip,2,203.76,22.8,314.44,3.5,0
2023-10-15,10,4,Clothing,Germany,app,new,4,190.67,23.5,583.39,3.7,0
2023-11-10,11,4,Electronics,Germany,web,returning,2,1047.74,8.1,1925.47,4.3,0
2024-01-06,1,1,Books,UK,mobile,new,1,41.74,8.2,38.3,4.4,0
2024-02-02,2,1,Electronics,USA,app,returning,2,179.65,10.6,321.27,4.6,0
2023-09-23,9,3,Electronics,USA,mobile,new,1,1190.8,0.2,1188.53,4.1,0
2023-09-30,9,3,Electronics,Germany,web,new,2,281.43,16.9,467.46,3.8,0
2024-09-15,9,3,Clothing,UK,web,returning,1,121.88,26.0,90.15,3.9,0
2023-07-21,7,3,Electronics,Germany,app,new,4,280.61,8.4,1027.86,4.1,0
2024-12-24,12,4,Sports,UK,mobile,new,1,310.69,10.5,278.11,4.6,0
2023-03-19,3,1,Clothing,France,app,returning,5,17.82,14.5,76.17,3.7,0
2023-08-11,8,3,Electronics,France,mobile,vip,2,765.11,16.5,1277.87,4.0,0
2024-10-19,10,4,Electronics,Japan,web,vip,5,1237.99,14.9,5266.05,3.4,0
2023-09-24,9,3,Electronics,Japan,app,returning,4,1052.8,12.3,3691.77,4.5,1
2023-05-09,5,2,Clothing,France,mobile,returning,2,146.56,22.0,228.6,3.2,0
2024-01-28,1,1,Electronics,Germany,app,returning,1,1108.25,25.8,822.33,3.2,0
2023-10-17,10,4,Electronics,Japan,mobile,new,1,1250.85,15.3,1058.89,3.7,0
2023-12-13,12,4,Clothing,France,web,new,4,220.88,10.1,794.05,4.4,0
2023-04-16,4,2,Clothing,Japan,mobile,returning,2,209.01,21.5,328.27,3.8,0
2023-12-27,12,4,Home,Japan,web,returning,1,554.16,13.8,477.76,3.6,0
2023-12-24,12,4,Clothing,France,app,new,1,64.15,18.2,52.45,4.2,0
2024-02-07,2,1,Clothing,France,mobile,new,1,82.9,12.3,72.69,4.4,0
2023-01-20,1,1,Home,Japan,app,returning,4,363.96,15.4,1231.43,3.8,0
2024-07-09,7,3,Home,USA,web,new,5,143.34,9.8,646.31,4.3,0
2023-06-14,6,2,Electronics,UK,web,vip,1,1074.09,27.4,779.95,3.7,0
2024-08-30,8,3,Electronics,Japan,mobile,new,2,157.41,11.0,280.04,4.3,0
2023-11-08,11,4,Sports,Germany,web,returning,2,376.89,30.7,522.28,4.0,0
2023-03-06,3,1,Electronics,France,web,returning,1,304.3,7.9,280.39,4.1,0
2023-04-12,4,2,Clothing,France,mobile,new,2,139.01,15.2,235.79,4.1,0
2024-06-11,6,2,Electronics,Japan,mobile,returning,2,457.34,18.3,746.93,3.9,0
2023-08-19,8,3,Clothing,Japan,mobile,vip,1,164.94,23.2,126.6,3.3,1
2023-12-21,12,4,Clothing,Japan,mobile,returning,1,192.01,9.8,173.23,3.9,0
2024-10-07,10,4,Clothing,France,mobile,returning,2,263.86,13.0,459.19,4.6,0
2024-11-11,11,4,Sports,UK,mobile,new,1,227.78,13.6,196.73,4.7,0
2023-02-10,2,1,Home,UK,web,new,3,256.67,13.1,669.42,3.6,1
2024-09-13,9,3,Sports,USA,mobile,returning,1,103.99,10.1,93.48,4.7,0
2024-10-12,10,4,Home,USA,web,returning,3,240.69,5.3,684.09,4.7,0
2024-08-28,8,3,Electronics,France,web,new,1,494.58,7.5,457.61,5.0,0
2023-04-20,4,2,Clothing,Japan,app,returning,5,195.52,25.9,724.86,4.0,0
2024-11-01,11,4,Clothing,Germany,web,returning,1,196.48,34.9,127.84,3.2,1
2023-11-27,11,4,Home,Germany,app,returning,2,363.34,7.8,669.92,4.7,0
2024-05-30,5,2,Electronics,UK,mobile,new,1,420.61,24.3,318.26,3.5,0
2024-03-05,3,1,Home,UK,web,new,4,194.96,13.3,675.98,4.2,0
2024-03-11,3,1,Electronics,Germany,mobile,new,2,217.68,16.5,363.52,3.4,1
2024-07-11,7,3,Sports,France,app,vip,2,265.15,11.4,470.1,4.1,0
2024-02-15,2,1,Books,USA,mobile,returning,2,17.46,5.5,32.99,4.9,0
2024-03-29,3,1,Sports,France,mobile,new,2,187.66,7.9,345.58,4.4,0
2024-09-17,9,3,Home,USA,app,returning,5,191.01,7.2,886.75,3.9,0
2023-03-04,3,1,Clothing,France,mobile,returning,1,55.97,15.0,47.58,3.7,0
2024-10-30,10,4,Home,France,mobile,returning,2,241.1,11.6,426.09,4.4,0
2024-03-28,3,1,Clothing,Japan,web,new,5,18.44,27.0,67.32,3.9,0
2024-05-20,5,2,Clothing,Germany,mobile,new,2,171.62,21.9,268.23,4.3,0
2024-02-27,2,1,Clothing,Germany,app,returning,3,149.18,14.3,383.75,3.7,0
2023-03-23,3,1,Home,France,app,vip,5,121.59,22.2,472.81,3.6,0
2024-12-07,12,4,Electronics,UK,web,new,2,224.04,9.7,404.74,4.0,0
2023-07-13,7,3,Books,USA,web,vip,2,37.34,0.0,74.68,4.5,0
2024-02-29,2,1,Sports,UK,web,new,4,37.57,1.0,148.84,4.8,0
2023-01-02,1,1,Clothing,UK,web,returning,4,28.49,19.9,91.23,4.0,0
2024-05-23,5,2,Home,France,mobile,new,1,102.51,18.7,83.31,3.9,0
2023-05-13,5,2,Sports,France,web,returning,2,258.58,10.8,461.1,4.6,1
2023-08-16,8,3,Home,France,mobile,new,2,482.84,17.5,796.45,3.6,0
2023-10-04,10,4,Sports,Germany,web,new,2,144.37,15.5,244.03,4.0,0
2023-08-12,8,3,Home,Japan,web,vip,5,349.75,22.2,1359.77,3.6,0
2024-08-23,8,3,Sports,USA,web,new,3,297.72,13.0,776.9,4.4,1
2023-03-07,3,1,Electronics,Germany,web,returning,1,973.66,17.7,801.76,4.1,0
2023-11-03,11,4,Sports,Japan,mobile,returning,2,425.55,23.3,652.75,3.6,0
2024-04-18,4,2,Electronics,UK,web,returning,2,565.89,10.0,1018.51,3.8,0
2024-10-08,10,4,Clothing,Japan,mobile,vip,1,192.8,33.3,128.51,3.3,0
2024-07-12,7,3,Home,UK,web,returning,2,201.35,27.8,290.58,3.3,0
2024-09-09,9,3,Clothing,Japan,web,returning,3,194.82,22.0,456.06,3.9,0
2023-01-05,1,1,Clothing,USA,web,returning,5,183.61,26.5,675.22,3.9,0
2023-11-17,11,4,Electronics,Japan,mobile,returning,2,625.4,14.7,1067.43,3.7,0
2024-06-26,6,2,Home,Japan,web,new,2,342.39,18.7,556.77,4.0,0
2024-01-06,1,1,Electronics,UK,web,new,4,194.73,12.8,679.28,4.0,0
2024-06-14,6,2,Clothing,Japan,mobile,returning,2,208.51,28.7,297.34,4.0,0
2024-01-20,1,1,Electronics,France,mobile,vip,2,948.06,11.6,1676.13,4.4,0
2023-04-27,4,2,Home,USA,mobile,new,2,461.39,7.1,856.95,4.5,1
2023-03-26,3,1,Electronics,Germany,mobile,returning,2,896.77,19.3,1446.88,3.9,0
2023-06-17,6,2,Home,USA,app,returning,4,56.77,17.2,188.1,4.1,0
2023-12-14,12,4,Electronics,France,web,returning,4,476.32,9.2,1729.92,4.3,0
2024-10-04,10,4,Books,UK,web,vip,1,73.8,7.0,68.66,4.8,0
2024-06-26,6,2,Sports,UK,app,vip,4,196.83,19.9,630.76,3.9,0
2023-02-05,2,1,Electronics,USA,mobile,returning,2,619.36,17.1,1026.89,4.0,0
2023-04-06,4,2,Clothing,Germany,web,new,5,228.24,21.6,894.87,3.7,1
2024-06-15,6,2,Electronics,France,mobile,new,2,351.95,13.9,606.16,3.8,0
2024-10-03,10,4,Clothing,Japan,web,returning,5,268.23,29.0,952.78,3.1,0
2024-04-23,4,2,Electronics,Japan,web,new,3,597.55,12.3,1571.52,4.0,0
2023-11-21,11,4,Home,France,mobile,new,2,182.85,14.6,312.17,4.2,0
2024-06-02,6,2,Electronics,Japan,app,returning,1,830.41,18.0,680.8,3.6,0
2023-08-11,8,3,Books,Japan,web,returning,3,55.41,3.3,160.8,5.0,0
2023-06-05,6,2,Electronics,Germany,web,new,1,215.0,16.1,180.3,3.5,0
2023-04-24,4,2,Sports,Germany,mobile,new,2,74.02,32.2,100.33,4.2,0
2023-12-15,12,4,Home,Germany,web,returning,4,172.76,20.7,548.33,3.7,0
2024-07-06,7,3,Electronics,France,web,returning,4,155.07,8.1,570.21,4.1,1
2023-10-26,10,4,Books,USA,web,new,4,64.53,11.9,227.31,4.8,0
2023-06-16,6,2,Sports,France,app,vip,2,316.64,15.5,535.21,4.3,0
2024-10-10,10,4,Electronics,Japan,web,returning,4,931.29,31.8,2539.8,3.2,1
2023-03-16,3,1,Clothing,Germany,mobile,new,1,90.26,26.1,66.73,3.5,0
2024-08-29,8,3,Books,USA,web,new,1,18.13,12.1,15.93,4.6,0
2024-03-11,3,1,Clothing,Germany,app,returning,1,209.64,32.5,141.53,3.3,0
2024-06-17,6,2,Clothing,Germany,web,new,1,136.23,0.7,135.34,4.1,0
2023-08-12,8,3,Sports,Germany,web,returning,4,241.88,24.2,733.28,4.1,0
2023-03-11,3,1,Electronics,Japan,mobile,returning,1,799.69,4.2,765.73,4.6,0
2024-04-23,4,2,Clothing,USA,web,vip,1,194.32,23.0,149.67,3.6,0
2024-03-05,3,1,Home,UK,web,new,2,316.61,16.2,530.33,3.6,0
2023-08-24,8,3,Clothing,France,web,vip,3,142.63,29.8,300.34,3.9,0
2023-08-09,8,3,Books,Germany,mobile,returning,1,9.35,7.5,8.65,4.6,0
2024-03-16,3,1,Clothing,France,app,new,1,252.95,22.8,195.28,3.5,0
2024-05-21,5,2,Home,France,app,new,1,369.36,22.0,288.26,3.4,1
2024-06-25,6,2,Clothing,Germany,app,returning,5,201.44,11.4,892.64,4.2,0
2023-11-13,11,4,Clothing,UK,mobile,returning,2,109.88,9.9,198.02,4.0,0
2023-01-24,1,1,Home,France,web,returning,5,72.77,31.1,250.59,3.0,0
2023-12-10,12,4,Electronics,Japan,web,returning,2,827.96,17.4,1368.56,4.3,0
2023-01-24,1,1,Sports,Japan,app,returning,4,67.61,22.0,211.04,3.7,0
2024-03-01,3,1,Clothing,Germany,web,returning,5,226.33,17.5,933.12,4.7,0
2023-11-19,11,4,Electronics,USA,mobile,returning,1,415.62,21.3,327.08,3.2,0
2023-12-05,12,4,Electronics,Japan,web,new,4,575.93,8.9,2097.69,4.4,0
2024-10-15,10,4,Home,Japan,web,vip,3,256.51,0.0,769.53,4.4,0
2023-05-15,5,2,Home,Germany,web,returning,5,458.42,10.3,2055.24,4.7,0
2023-05-17,5,2,Books,USA,web,vip,1,54.67,3.3,52.87,5.0,0
2024-08-15,8,3,Home,Japan,web,new,5,321.99,15.1,1366.05,3.8,0
2024-03-30,3,1,Clothing,France,mobile,new,2,65.27,7.3,120.97,4.4,0
2024-01-15,1,1,Electronics,Germany,web,vip,3,242.57,17.5,600.16,4.1,0
2024-06-22,6,2,Clothing,Japan,mobile,new,2,152.71,10.1,274.42,4.9,0
2023-11-14,11,4,Home,Japan,web,vip,5,225.89,22.6,874.74,3.8,0
2024-08-11,8,3,Clothing,USA,app,new,2,134.12,14.5,229.41,4.5,0
2023-04-22,4,2,Books,Germany,app,returning,3,57.07,9.1,155.68,4.7,0
2023-11-18,11,4,Electronics,USA,mobile,returning,1,322.24,10.2,289.5,4.4,1
2023-09-22,9,3,Clothing,USA,web,returning,4,88.29,35.6,227.5,2.9,1
2023-05-17,5,2,Home,France,mobile,returning,2,456.19,14.6,779.11,4.4,0
2024-02-27,2,1,Electronics,France,web,returning,5,338.37,18.3,1381.45,4.0,0
2024-07-07,7,3,Home,Japan,web,returning,2,257.31,11.0,458.01,3.6,0
2023-07-17,7,3,Sports,France,web,vip,3,245.04,31.6,502.67,3.5,0
2023-02-15,2,1,Clothing,USA,app,new,3,124.85,15.6,316.15,4.3,0
2024-02-13,2,1,Books,USA,mobile,new,1,31.62,4.1,30.33,4.6,0
2024-06-17,6,2,Clothing,UK,app,returning,3,213.95,12.0,565.11,4.5,0
2024-01-30,1,1,Clothing,UK,web,returning,3,170.33,24.6,385.39,3.7,0
2024-08-31,8,3,Clothing,Japan,web,returning,2,79.69,12.0,140.23,3.9,0
2023-04-20,4,2,Clothing,USA,web,new,4,79.2,20.9,250.6,3.7,0
2023-05-27,5,2,Sports,Japan,web,new,3,160.1,6.4,449.4,5.0,0
2023-04-13,4,2,Sports,France,mobile,new,1,149.18,16.9,123.92,4.2,0
2024-10-27,10,4,Clothing,USA,web,returning,3,55.32,36.0,106.18,3.5,0
2024-12-15,12,4,Books,France,web,returning,3,25.02,2.4,73.25,4.7,0
2023-03-25,3,1,Home,Germany,web,new,2,440.92,9.3,799.51,3.9,0
2024-10-25,10,4,Clothing,USA,mobile,new,2,173.6,17.9,284.94,4.1,0
2023-11-23,11,4,Sports,France,app,returning,5,230.77,2.9,1120.14,4.8,0
2024-09-23,9,3,Clothing,USA,web,new,2,183.3,25.4,273.34,3.8,0
2023-09-22,9,3,Electronics,France,web,returning,3,183.75,1.3,544.06,4.2,1
2024-04-06,4,2,Clothing,USA,web,new,2,190.87,31.0,263.35,3.4,0
2024-07-18,7,3,Home,Germany,web,returning,3,106.28,12.3,279.51,3.7,0
2024-10-09,10,4,Sports,UK,web,new,4,103.96,4.1,398.96,3.8,0
2024-05-13,5,2,Clothing,UK,web,returning,2,95.86,11.8,169.09,3.9,0
2023-04-15,4,2,Clothing,USA,web,vip,3,89.0,17.1,221.34,4.2,0
2024-08-16,8,3,Clothing,UK,app,returning,2,132.15,28.3,189.5,3.5,0
2023-03-06,3,1,Electronics,Japan,mobile,vip,1,811.7,19.2,655.62,4.0,0
2023-09-19,9,3,Electronics,UK,mobile,new,2,365.66,15.3,619.5,3.1,0
2023-09-07,9,3,Home,Japan,app,new,3,237.99,17.9,586.48,4.4,0
2024-08-08,8,3,Electronics,Germany,app,returning,2,503.02,14.5,860.34,4.0,0
2024-07-02,7,3,Home,Japan,web,new,3,184.9,22.3,431.17,3.9,0
2024-02-22,2,1,Sports,Germany,mobile,returning,2,151.56,0.5,301.72,5.0,0
2024-05-08,5,2,Clothing,Japan,app,returning,3,38.53,23.9,87.99,3.5,0
2024-11-23,11,4,Clothing,Germany,mobile,returning,2,80.16,28.0,115.38,2.9,0
2024-03-06,3,1,Books,USA,mobile,new,1,57.18,1.7,56.2,5.0,0
2023-11-01,11,4,Books,Japan,mobile,vip,1,64.01,1.3,63.21,4.9,0
2023-11-04,11,4,Clothing,USA,app,returning,2,85.19,17.3,140.96,3.8,0
2023-09-07,9,3,Sports,Germany,web,returning,4,116.74,12.0,411.14,4.0,0
2024-07-10,7,3,Clothing,Japan,app,returning,3,50.49,13.2,131.41,4.2,0
2023-05-24,5,2,Home,UK,web,new,4,484.13,22.0,1509.61,3.7,0
2023-03-06,3,1,Clothing,France,app,returning,5,156.82,13.3,679.48,4.0,0
2023-11-06,11,4,Sports,Germany,web,returning,4,176.08,10.7,628.64,4.5,0
2023-07-19,7,3,Books,France,mobile,vip,1,32.8,6.4,30.71,4.7,0
2023-11-06,11,4,Books,UK,web,returning,4,86.45,2.8,336.21,5.0,0
2023-07-27,7,3,Books,USA,mobile,new,2,63.56,2.0,124.61,4.6,0
2024-11-29,11,4,Books,Japan,mobile,vip,2,98.2,4.1,188.34,5.0,0
2024-08-01,8,3,Electronics,France,app,new,5,616.16,10.4,2759.57,4.2,0
2024-03-01,3,1,Books,Japan,web,new,4,31.87,2.0,124.88,4.9,0
2023-09-15,9,3,Clothing,UK,mobile,new,2,212.68,25.0,318.89,3.1,0
2023-11-08,11,4,Home,France,web,returning,2,290.32,18.2,474.86,3.7,1
2023-05-29,5,2,Sports,USA,mobile,returning,1,284.65,28.1,204.81,3.4,0
2023-12-01,12,4,Home,France,mobile,returning,1,534.28,27.8,385.97,4.0,0
2023-08-19,8,3,Sports,Germany,mobile,returning,1,221.45,8.8,201.86,5.0,0
2024-08-12,8,3,Home,UK,web,new,1,119.44,13.0,103.95,4.4,0
2024-04-22,4,2,Electronics,Germany,web,returning,1,652.08,20.3,519.86,3.7,0
2024-11-14,11,4,Books,UK,web,vip,2,20.16,1.3,39.78,4.7,0
2023-04-20,4,2,Books,UK,web,returning,1,8.16,4.7,7.77,4.9,0
2023-03-09,3,1,Home,France,web,returning,1,47.06,7.2,43.65,4.1,0
2024-12-12,12,4,Books,Germany,web,returning,1,46.76,2.8,45.45,5.0,0
2024-01-16,1,1,Home,Germany,mobile,new,2,71.49,22.1,111.36,3.7,0
2023-07-17,7,3,Clothing,UK,web,new,3,218.79,17.5,541.67,3.9,0
2023-04-25,4,2,Clothing,Germany,web,new,3,98.4,32.8,198.29,3.0,0
2024-11-10,11,4,Electronics,France,web,new,3,387.75,17.6,958.02,3.9,0
2024-03-27,3,1,Electronics,USA,mobile,returning,1,476.2,7.4,441.15,3.8,0
2023-11-30,11,4,Sports,UK,app,returning,5,275.83,11.5,1220.8,4.3,0
2024-10-21,10,4,Home,UK,web,returning,3,539.06,9.0,1472.15,4.0,0
2023-08-20,8,3,Sports,Germany,web,new,5,210.35,7.8,970.21,4.5,0
2024-05-08,5,2,Clothing,Japan,app,returning,5,78.24,35.0,254.35,3.3,1
2023-10-22,10,4,Clothing,France,mobile,returning,1,99.25,29.4,70.06,3.7,0
2024-04-22,4,2,Electronics,USA,app,new,2,1088.79,7.4,2016.63,3.5,0
2024-01-14,1,1,Books,Japan,mobile,returning,2,21.67,6.2,40.67,4.6,0
2023-05-25,5,2,Home,Germany,web,returning,5,41.67,23.1,160.32,3.5,0
2024-01-04,1,1,Clothing,UK,web,returning,4,209.89,16.3,702.64,4.1,0
2023-09-21,9,3,Clothing,UK,web,returning,2,158.15,27.1,230.51,3.6,0
2023-05-04,5,2,Clothing,USA,web,returning,4,36.98,19.8,118.59,3.4,0
2023-09-04,9,3,Clothing,France,app,returning,4,57.83,32.0,157.3,3.0,0
2023-07-27,7,3,Home,Germany,web,vip,3,56.75,19.6,136.95,3.8,0
2023-06-10,6,2,Electronics,France,web,new,1,920.8,8.0,847.1,4.5,0
2024-09-09,9,3,Clothing,Germany,mobile,returning,1,75.6,17.6,62.31,4.6,0
2023-03-26,3,1,Clothing,France,mobile,new,2,85.7,29.3,121.24,3.8,0
2024-04-04,4,2,Home,USA,mobile,vip,2,222.85,17.5,367.85,3.3,0
2023-07-05,7,3,Books,Germany,web,returning,3,69.84,0.0,209.52,5.0,0
2023-08-20,8,3,Clothing,Germany,app,returning,3,170.52,11.9,450.82,4.2,0
2023-02-26,2,1,Clothing,USA,mobile,new,2,218.32,25.9,323.6,3.6,0
2023-08-13,8,3,Sports,USA,app,returning,3,102.6,15.0,261.7,4.1,0
2023-06-12,6,2,Clothing,USA,web,vip,5,35.58,13.2,154.5,4.5,0
2023-12-04,12,4,Clothing,UK,mobile,returning,2,186.72,25.9,276.76,3.7,1
2024-03-28,3,1,Electronics,France,mobile,new,2,317.37,11.2,563.51,4.3,0
2024-05-16,5,2,Clothing,UK,app,vip,4,83.75,20.9,264.92,3.9,0
2024-10-11,10,4,Clothing,Japan,web,returning,5,66.35,25.0,248.74,3.9,0
2023-06-24,6,2,Sports,UK,app,new,5,257.05,15.3,1087.98,4.3,0
2023-12-28,12,4,Electronics,France,mobile,new,2,891.19,17.3,1474.69,4.4,0
2023-04-24,4,2,Sports,Japan,web,new,4,310.02,31.2,852.77,3.3,0
2024-10-16,10,4,Home,Japan,app,returning,3,409.96,15.6,1037.72,3.7,0
2023-11-29,11,4,Electronics,USA,app,new,3,1315.86,7.3,3660.1,4.1,0
2023-05-09,5,2,Electronics,France,app,returning,5,1108.08,3.7,5335.69,5.0,0
2024-05-16,5,2,Home,Japan,app,returning,5,193.74,11.5,857.58,4.3,0
2023-06-10,6,2,Electronics,France,web,returning,2,967.6,3.8,1861.9,3.9,0
2024-09-06,9,3,Electronics,Japan,web,new,1,1016.77,7.4,941.33,4.4,0
2023-01-11,1,1,Electronics,UK,web,returning,4,787.84,20.2,2516.1,3.9,0
2024-11-09,11,4,Home,UK,web,returning,4,573.84,19.1,1856.47,3.7,0
