date,year,month,season,source,region,production_gwh,consumption_gwh,co2_tonnes,capacity_pct,spot_price_mwh,cost_usd_k
2022-08-06,2022,8,Summer,Wind,South,35.4,34.57,0.0,32.2,61.4,2173.68
2022-08-06,2022,8,Summer,Gas,North,88.41,73.96,43.321,76.1,61.4,5428.44
2022-08-06,2022,8,Summer,Nuclear,South,60.98,60.15,0.732,91.7,61.4,3744.04
2022-08-06,2022,8,Summer,Coal,West,45.95,41.14,37.678,52.7,61.4,2821.27
2022-08-07,2022,8,Summer,Solar,South,49.22,44.6,0.0,82.5,59.2,2914.07
2022-08-07,2022,8,Summer,Wind,North,30.42,28.66,0.0,37.2,59.2,1801.05
2022-08-07,2022,8,Summer,Gas,South,79.64,65.35,39.023,74.5,59.2,4714.68
2022-08-07,2022,8,Summer,Nuclear,North,54.7,51.55,0.656,74.9,59.2,3238.21
2022-08-07,2022,8,Summer,Coal,North,56.42,51.4,46.265,54.5,59.2,3340.11
2022-08-08,2022,8,Summer,Solar,East,40.31,36.45,0.0,87.2,66.25,2670.78
2022-08-08,2022,8,Summer,Wind,North,32.06,28.31,0.0,38.9,66.25,2124.17
2022-08-08,2022,8,Summer,Gas,South,84.09,74.83,41.204,76.2,66.25,5570.98
2022-08-08,2022,8,Summer,Nuclear,West,59.64,56.18,0.716,83.2,66.25,3951.26
2022-08-08,2022,8,Summer,Coal,South,49.49,48.6,40.581,68.1,66.25,3278.62
2022-08-09,2022,8,Summer,Solar,South,40.78,35.31,0.0,75.8,66.32,2704.61
2022-08-09,2022,8,Summer,Wind,North,30.31,24.93,0.0,38.5,66.32,2010.44
2022-08-09,2022,8,Summer,Gas,West,83.12,80.66,40.727,79.5,66.32,5512.22
2022-08-09,2022,8,Summer,Nuclear,South,57.23,52.9,0.687,90.7,66.32,3795.18
2022-08-09,2022,8,Summer,Coal,South,49.31,42.1,40.437,55.1,66.32,3270.45
2022-08-10,2022,8,Summer,Solar,West,42.3,41.66,0.0,78.9,67.15,2840.19
2022-08-10,2022,8,Summer,Wind,West,31.9,29.87,0.0,37.5,67.15,2142.35
2022-08-10,2022,8,Summer,Gas,West,71.32,66.22,34.949,75.0,67.15,4789.38
2022-08-10,2022,8,Summer,Nuclear,West,71.89,65.68,0.863,88.4,67.15,4827.71
2022-08-10,2022,8,Summer,Coal,East,52.01,46.17,42.646,49.2,67.15,3492.26
2022-08-11,2022,8,Summer,Solar,East,38.19,36.0,0.0,83.7,59.52,2272.93
2022-08-11,2022,8,Summer,Wind,North,35.49,33.42,0.0,37.8,59.52,2112.66
2022-08-11,2022,8,Summer,Gas,South,96.29,82.4,47.183,72.2,59.52,5731.27
2022-08-11,2022,8,Summer,Nuclear,West,59.29,52.15,0.712,93.3,59.52,3529.23
2022-08-11,2022,8,Summer,Coal,South,51.88,44.53,42.542,68.0,59.52,3087.95
2022-08-12,2022,8,Summer,Solar,South,43.08,41.14,0.0,87.5,56.31,2425.93
2022-08-12,2022,8,Summer,Wind,East,36.42,32.34,0.0,31.6,56.31,2050.78
2022-08-12,2022,8,Summer,Gas,East,87.51,81.54,42.88,78.1,56.31,4927.75
2022-08-12,2022,8,Summer,Nuclear,North,58.03,52.74,0.696,93.7,56.31,3267.67
2022-08-12,2022,8,Summer,Coal,East,45.64,42.35,37.428,59.2,56.31,2570.19
2022-08-13,2022,8,Summer,Solar,South,47.51,46.16,0.0,88.0,62.11,2951.15
2022-08-13,2022,8,Summer,Wind,West,30.64,29.77,0.0,28.0,62.11,1903.08
2022-08-13,2022,8,Summer,Gas,North,100.21,94.19,49.102,78.6,62.11,6223.89
2022-08-13,2022,8,Summer,Nuclear,South,59.77,51.46,0.717,83.4,62.11,3712.55
2022-08-13,2022,8,Summer,Coal,South,48.26,40.68,39.577,63.4,62.11,2997.73
2022-08-14,2022,8,Summer,Solar,South,41.9,40.5,0.0,82.1,59.83,2506.58
2022-08-14,2022,8,Summer,Wind,South,23.63,21.97,0.0,32.6,59.83,1414.03
2022-08-14,2022,8,Summer,Gas,West,80.4,67.38,39.397,84.0,59.83,4810.48
2022-08-14,2022,8,Summer,Nuclear,North,50.71,49.51,0.609,84.0,59.83,3034.06
2022-08-14,2022,8,Summer,Coal,South,50.81,48.94,41.661,56.5,59.83,3039.76
2022-08-15,2022,8,Summer,Solar,West,44.28,42.82,0.0,74.6,69.87,3093.92
2022-08-15,2022,8,Summer,Wind,South,23.05,21.93,0.0,46.2,69.87,1610.75
2022-08-15,2022,8,Summer,Gas,North,102.36,97.38,50.158,77.0,69.87,7152.16
2022-08-15,2022,8,Summer,Nuclear,East,57.23,47.23,0.687,89.7,69.87,3998.9
2022-08-15,2022,8,Summer,Coal,East,45.44,43.12,37.264,60.9,69.87,3175.16
2022-08-16,2022,8,Summer,Solar,South,39.85,38.74,0.0,83.3,60.29,2402.33
2022-08-16,2022,8,Summer,Wind,West,29.6,25.36,0.0,37.7,60.29,1784.59
2022-08-16,2022,8,Summer,Gas,South,89.9,86.33,44.051,78.1,60.29,5420.09
2022-08-16,2022,8,Summer,Nuclear,South,63.3,52.61,0.76,84.4,60.29,3816.26
2022-08-16,2022,8,Summer,Coal,West,39.21,32.98,32.148,56.4,60.29,2363.69
2022-08-17,2022,8,Summer,Solar,East,42.74,38.87,0.0,81.4,74.47,3183.16
2022-08-17,2022,8,Summer,Wind,East,29.94,27.87,0.0,34.5,74.47,2229.85
2022-08-17,2022,8,Summer,Gas,West,93.53,88.06,45.831,77.0,74.47,6965.35
2022-08-17,2022,8,Summer,Nuclear,West,49.99,41.18,0.6,85.8,74.47,3722.59
2022-08-17,2022,8,Summer,Coal,West,45.56,41.15,37.36,65.3,74.47,3392.9
2022-08-18,2022,8,Summer,Solar,South,41.96,37.95,0.0,84.2,71.95,3018.86
2022-08-18,2022,8,Summer,Wind,East,34.1,28.29,0.0,29.9,71.95,2453.73
2022-08-18,2022,8,Summer,Gas,West,91.27,85.1,44.723,82.8,71.95,6567.01
2022-08-18,2022,8,Summer,Nuclear,North,62.27,61.59,0.747,85.3,71.95,4480.11
2022-08-18,2022,8,Summer,Coal,West,54.45,53.54,44.651,67.6,71.95,3917.87
2022-08-19,2022,8,Summer,Solar,North,41.16,35.09,0.0,82.1,62.74,2582.66
2022-08-19,2022,8,Summer,Wind,North,24.47,22.35,0.0,42.1,62.74,1535.25
2022-08-19,2022,8,Summer,Gas,East,107.22,92.58,52.537,74.3,62.74,6726.86
2022-08-19,2022,8,Summer,Nuclear,West,63.22,60.5,0.759,84.3,62.74,3966.52
2022-08-19,2022,8,Summer,Coal,South,60.54,50.75,49.642,60.8,62.74,3798.21
2022-08-20,2022,8,Summer,Solar,East,36.38,31.2,0.0,75.0,68.69,2499.25
2022-08-20,2022,8,Summer,Wind,West,30.1,25.04,0.0,44.8,68.69,2067.57
2022-08-20,2022,8,Summer,Gas,North,82.32,75.44,40.337,79.8,68.69,5654.65
2022-08-20,2022,8,Summer,Nuclear,East,61.35,51.78,0.736,85.8,68.69,4214.37
2022-08-20,2022,8,Summer,Coal,North,48.62,46.6,39.867,63.5,68.69,3339.61
2022-08-21,2022,8,Summer,Solar,West,42.72,38.34,0.0,79.4,64.54,2757.36
2022-08-21,2022,8,Summer,Wind,North,37.42,35.11,0.0,37.3,64.54,2415.15
2022-08-21,2022,8,Summer,Gas,North,98.13,91.61,48.082,90.3,64.54,6333.15
2022-08-21,2022,8,Summer,Nuclear,North,54.65,51.23,0.656,86.7,64.54,3526.79
2022-08-21,2022,8,Summer,Coal,West,47.41,40.3,38.879,61.5,64.54,3060.06
2022-08-22,2022,8,Summer,Solar,North,43.61,35.94,0.0,96.0,65.92,2875.03
2022-08-22,2022,8,Summer,Wind,South,33.49,28.62,0.0,24.1,65.92,2207.89
2022-08-22,2022,8,Summer,Gas,North,76.72,66.29,37.594,79.5,65.92,5057.53
2022-08-22,2022,8,Summer,Nuclear,South,60.91,58.86,0.731,81.7,65.92,4015.07
2022-08-22,2022,8,Summer,Coal,North,44.65,38.81,36.611,63.4,65.92,2943.17
2022-08-23,2022,8,Summer,Solar,East,48.23,43.58,0.0,62.1,64.77,3123.54
2022-08-23,2022,8,Summer,Wind,East,29.5,28.62,0.0,29.1,64.77,1910.97
2022-08-23,2022,8,Summer,Gas,North,108.39,93.3,53.111,83.9,64.77,7020.39
2022-08-23,2022,8,Summer,Nuclear,West,61.04,54.09,0.733,82.6,64.77,3953.83
2022-08-23,2022,8,Summer,Coal,South,42.5,39.97,34.846,60.1,64.77,2752.41
2022-08-24,2022,8,Summer,Solar,West,46.44,45.58,0.0,86.4,67.53,3136.26
2022-08-24,2022,8,Summer,Wind,North,29.37,28.99,0.0,30.3,67.53,1983.12
2022-08-24,2022,8,Summer,Gas,West,101.67,97.97,49.818,89.4,67.53,6865.79
2022-08-24,2022,8,Summer,Nuclear,North,52.06,50.56,0.625,91.3,67.53,3515.38
2022-08-24,2022,8,Summer,Coal,West,53.06,51.03,43.512,55.6,67.53,3583.4
2022-08-25,2022,8,Summer,Solar,East,37.04,30.38,0.0,89.5,76.3,2826.33
2022-08-25,2022,8,Summer,Wind,West,32.02,29.89,0.0,25.3,76.3,2442.86
2022-08-25,2022,8,Summer,Gas,North,96.29,84.3,47.18,76.4,76.3,7346.57
2022-08-25,2022,8,Summer,Nuclear,North,59.49,52.12,0.714,86.5,76.3,4538.9
2022-08-25,2022,8,Summer,Coal,North,53.47,52.6,43.848,62.0,76.3,4080.02
2022-08-26,2022,8,Summer,Solar,South,36.45,30.37,0.0,77.7,64.37,2346.13
2022-08-26,2022,8,Summer,Wind,North,31.18,27.71,0.0,32.4,64.37,2007.15
2022-08-26,2022,8,Summer,Gas,North,91.84,75.41,45.003,79.1,64.37,5911.93
2022-08-26,2022,8,Summer,Nuclear,North,59.39,54.25,0.713,84.4,64.37,3823.25
2022-08-26,2022,8,Summer,Coal,East,52.25,42.87,42.847,50.9,64.37,3363.52
2022-08-27,2022,8,Summer,Solar,East,40.62,39.88,0.0,79.1,60.22,2445.86
2022-08-27,2022,8,Summer,Wind,South,30.95,25.88,0.0,38.8,60.22,1863.59
2022-08-27,2022,8,Summer,Gas,South,85.0,74.41,41.648,80.3,60.22,5118.49
2022-08-27,2022,8,Summer,Nuclear,West,55.49,46.76,0.666,90.1,60.22,3341.76
2022-08-27,2022,8,Summer,Coal,North,60.71,54.64,49.781,54.4,60.22,3655.89
2022-08-28,2022,8,Summer,Solar,North,40.25,35.85,0.0,76.1,70.75,2847.66
2022-08-28,2022,8,Summer,Wind,East,34.31,28.26,0.0,30.0,70.75,2427.28
2022-08-28,2022,8,Summer,Gas,South,86.54,83.34,42.406,83.7,70.75,6122.87
2022-08-28,2022,8,Summer,Nuclear,East,49.57,47.19,0.595,86.0,70.75,3506.84
2022-08-28,2022,8,Summer,Coal,North,54.34,48.41,44.558,53.9,70.75,3844.51
2022-08-29,2022,8,Summer,Solar,East,50.52,49.49,0.0,93.0,58.89,2974.88
2022-08-29,2022,8,Summer,Wind,North,30.81,26.18,0.0,26.5,58.89,1814.38
2022-08-29,2022,8,Summer,Gas,North,90.06,82.82,44.128,80.7,58.89,5303.42
2022-08-29,2022,8,Summer,Nuclear,East,54.18,47.94,0.65,78.7,58.89,3190.83
2022-08-29,2022,8,Summer,Coal,South,54.26,46.82,44.49,58.7,58.89,3195.15
2022-08-30,2022,8,Summer,Solar,South,37.83,31.63,0.0,75.0,67.74,2562.69
2022-08-30,2022,8,Summer,Wind,West,42.08,36.52,0.0,32.0,67.74,2850.39
2022-08-30,2022,8,Summer,Gas,West,80.05,74.33,39.226,74.2,67.74,5422.86
2022-08-30,2022,8,Summer,Nuclear,West,12.8,11.92,0.154,17.0,67.74,866.83
2022-08-30,2022,8,Summer,Coal,South,53.37,48.54,43.767,64.3,67.74,3615.62
2022-08-31,2022,8,Summer,Solar,South,45.85,42.8,0.0,76.0,66.26,3038.24
2022-08-31,2022,8,Summer,Wind,South,28.7,26.3,0.0,17.3,66.26,1901.58
2022-08-31,2022,8,Summer,Gas,South,91.3,82.91,44.735,82.4,66.26,6049.24
2022-08-31,2022,8,Summer,Nuclear,East,79.2,65.11,0.95,85.5,66.26,5247.89
2022-08-31,2022,8,Summer,Coal,West,49.6,47.92,40.67,62.0,66.26,3286.33
2022-09-01,2022,9,Autumn,Solar,East,43.48,42.46,0.0,88.0,63.23,2749.25
2022-09-01,2022,9,Autumn,Wind,North,28.14,27.73,0.0,27.5,63.23,1779.1
2022-09-01,2022,9,Autumn,Gas,East,93.83,83.22,45.979,81.5,63.23,5933.12
2022-09-01,2022,9,Autumn,Nuclear,South,62.48,56.93,0.75,83.3,63.23,3950.71
2022-09-01,2022,9,Autumn,Coal,North,58.97,56.23,48.359,57.2,63.23,3728.98
2022-09-02,2022,9,Autumn,Solar,North,41.25,38.89,0.0,80.2,60.28,2486.64
2022-09-02,2022,9,Autumn,Wind,North,30.73,26.22,0.0,33.3,60.28,1852.34
2022-09-02,2022,9,Autumn,Gas,South,94.63,93.09,46.367,88.3,60.28,5704.13
2022-09-02,2022,9,Autumn,Nuclear,North,13.67,13.5,0.164,35.3,60.28,823.77
2022-09-02,2022,9,Autumn,Coal,South,51.46,49.73,42.198,65.4,60.28,3102.05
2022-09-03,2022,9,Autumn,Solar,East,42.54,38.95,0.0,83.8,67.24,2860.37
2022-09-03,2022,9,Autumn,Wind,North,29.02,26.59,0.0,40.1,67.24,1951.3
2022-09-03,2022,9,Autumn,Gas,South,93.65,81.28,45.89,69.2,67.24,6297.21
2022-09-03,2022,9,Autumn,Nuclear,East,10.41,9.71,0.125,32.4,67.24,699.85
2022-09-03,2022,9,Autumn,Coal,East,54.29,50.2,44.519,61.1,67.24,3650.54
2022-09-04,2022,9,Autumn,Solar,West,42.67,40.07,0.0,91.2,69.03,2945.19
2022-09-04,2022,9,Autumn,Wind,South,35.34,33.17,0.0,31.9,69.03,2439.4
2022-09-04,2022,9,Autumn,Gas,East,81.32,75.79,39.847,83.5,69.03,5613.54
2022-09-04,2022,9,Autumn,Nuclear,North,58.64,49.58,0.704,75.8,69.03,4047.94
2022-09-04,2022,9,Autumn,Coal,West,54.54,46.31,44.719,58.7,69.03,3764.58
2022-09-05,2022,9,Autumn,Solar,East,37.9,32.1,0.0,84.9,60.86,2306.66
2022-09-05,2022,9,Autumn,Wind,East,30.4,28.13,0.0,38.7,60.86,1850.08
2022-09-05,2022,9,Autumn,Gas,East,83.78,77.76,41.054,76.8,60.86,5099.06
2022-09-05,2022,9,Autumn,Nuclear,South,64.88,57.21,0.779,78.0,60.86,3948.73
2022-09-05,2022,9,Autumn,Coal,East,46.59,45.73,38.205,52.4,60.86,2835.55
2022-09-06,2022,9,Autumn,Solar,East,43.64,36.54,0.0,82.5,67.91,2963.27
2022-09-06,2022,9,Autumn,Wind,North,28.78,25.57,0.0,20.7,67.91,1954.25
2022-09-06,2022,9,Autumn,Gas,South,75.1,72.54,36.798,70.6,67.91,5099.96
2022-09-06,2022,9,Autumn,Nuclear,North,56.53,49.99,0.678,84.8,67.91,3839.1
2022-09-06,2022,9,Autumn,Coal,East,52.1,46.85,42.72,51.2,67.91,3537.98
2022-09-07,2022,9,Autumn,Solar,South,49.9,43.7,0.0,82.2,59.77,2982.37
2022-09-07,2022,9,Autumn,Wind,East,34.25,29.88,0.0,33.2,59.77,2046.92
2022-09-07,2022,9,Autumn,Gas,South,100.68,96.99,49.335,79.2,59.77,6017.82
2022-09-07,2022,9,Autumn,Nuclear,South,58.67,52.26,0.704,82.1,59.77,3506.45
2022-09-07,2022,9,Autumn,Coal,South,47.31,45.58,38.798,56.4,59.77,2827.97
2022-09-08,2022,9,Autumn,Solar,East,37.39,32.84,0.0,79.5,69.8,2609.95
2022-09-08,2022,9,Autumn,Wind,North,35.3,31.42,0.0,39.1,69.8,2463.78
2022-09-08,2022,9,Autumn,Gas,North,78.9,76.76,38.662,82.5,69.8,5507.31
2022-09-08,2022,9,Autumn,Nuclear,South,51.56,42.51,0.619,90.9,69.8,3598.72
2022-09-08,2022,9,Autumn,Coal,South,53.19,47.98,43.619,55.8,69.8,3712.93
2022-09-09,2022,9,Autumn,Solar,North,42.51,35.86,0.0,85.8,60.34,2565.27
2022-09-09,2022,9,Autumn,Wind,North,26.8,23.3,0.0,21.7,60.34,1617.14
2022-09-09,2022,9,Autumn,Gas,North,91.71,86.12,44.939,75.1,60.34,5533.89
2022-09-09,2022,9,Autumn,Nuclear,South,56.63,52.67,0.68,79.5,60.34,3417.02
2022-09-09,2022,9,Autumn,Coal,East,51.22,43.18,42.0,60.4,60.34,3090.62
2022-09-10,2022,9,Autumn,Solar,North,52.5,50.55,0.0,80.8,64.53,3387.8
2022-09-10,2022,9,Autumn,Wind,East,28.71,27.17,0.0,29.4,64.53,1852.34
2022-09-10,2022,9,Autumn,Gas,South,97.66,86.35,47.852,73.1,64.53,6301.87
2022-09-10,2022,9,Autumn,Nuclear,West,51.47,44.48,0.618,89.1,64.53,3321.04
2022-09-10,2022,9,Autumn,Coal,South,49.0,43.2,40.176,61.4,64.53,3161.68
2022-09-11,2022,9,Autumn,Solar,North,45.13,41.63,0.0,93.3,66.06,2981.26
2022-09-11,2022,9,Autumn,Wind,South,29.46,27.39,0.0,24.3,66.06,1945.9
2022-09-11,2022,9,Autumn,Gas,North,84.05,76.13,41.184,84.7,66.06,5552.27
2022-09-11,2022,9,Autumn,Nuclear,West,55.35,52.98,0.664,93.0,66.06,3656.6
2022-09-11,2022,9,Autumn,Coal,East,49.05,45.41,40.225,57.9,66.06,3240.54
2022-09-12,2022,9,Autumn,Solar,West,40.61,33.31,0.0,76.7,55.73,2262.94
2022-09-12,2022,9,Autumn,Wind,South,32.71,31.69,0.0,23.7,55.73,1822.69
2022-09-12,2022,9,Autumn,Gas,North,94.87,80.35,46.488,76.1,55.73,5287.32
2022-09-12,2022,9,Autumn,Nuclear,South,13.42,12.63,0.161,23.5,55.73,747.7
2022-09-12,2022,9,Autumn,Coal,West,43.96,39.79,36.045,55.5,55.73,2449.77
2022-09-13,2022,9,Autumn,Solar,East,46.57,39.32,0.0,75.9,64.89,3021.84
2022-09-13,2022,9,Autumn,Wind,East,29.65,28.54,0.0,30.6,64.89,1924.16
2022-09-13,2022,9,Autumn,Gas,South,96.9,92.7,47.479,83.9,64.89,6287.58
2022-09-13,2022,9,Autumn,Nuclear,East,69.95,63.59,0.839,84.1,64.89,4538.75
2022-09-13,2022,9,Autumn,Coal,South,48.04,42.41,39.394,67.6,64.89,3117.42
2022-09-14,2022,9,Autumn,Solar,East,40.49,33.46,0.0,84.7,60.64,2455.33
2022-09-14,2022,9,Autumn,Wind,South,28.86,27.51,0.0,33.2,60.64,1750.14
2022-09-14,2022,9,Autumn,Gas,South,91.75,80.24,44.959,75.7,60.64,5563.86
2022-09-14,2022,9,Autumn,Nuclear,South,54.58,45.63,0.655,90.4,60.64,3309.74
2022-09-14,2022,9,Autumn,Coal,North,50.83,49.6,41.679,63.8,60.64,3082.22
2022-09-15,2022,9,Autumn,Solar,South,41.74,38.23,0.0,90.0,66.72,2784.8
2022-09-15,2022,9,Autumn,Wind,South,25.89,23.67,0.0,22.5,66.72,1727.36
2022-09-15,2022,9,Autumn,Gas,South,91.76,77.8,44.964,80.8,66.72,6122.42
2022-09-15,2022,9,Autumn,Nuclear,East,8.13,7.26,0.098,20.6,66.72,542.18
2022-09-15,2022,9,Autumn,Coal,South,58.37,53.88,47.862,60.5,66.72,3894.31
2022-09-16,2022,9,Autumn,Solar,West,41.45,38.92,0.0,93.0,72.6,3009.38
2022-09-16,2022,9,Autumn,Wind,North,33.37,32.37,0.0,26.3,72.6,2422.75
2022-09-16,2022,9,Autumn,Gas,North,100.41,89.05,49.201,71.3,72.6,7289.74
2022-09-16,2022,9,Autumn,Nuclear,South,56.11,46.65,0.673,88.1,72.6,4073.8
2022-09-16,2022,9,Autumn,Coal,East,43.16,40.2,35.393,67.0,72.6,3133.56
2022-09-17,2022,9,Autumn,Solar,South,37.27,33.82,0.0,83.9,60.24,2245.12
2022-09-17,2022,9,Autumn,Wind,West,28.2,25.98,0.0,30.2,60.24,1699.07
2022-09-17,2022,9,Autumn,Gas,East,93.61,79.44,45.868,73.9,60.24,5638.97
2022-09-17,2022,9,Autumn,Nuclear,West,50.22,48.11,0.603,90.0,60.24,3025.22
2022-09-17,2022,9,Autumn,Coal,West,46.64,44.58,38.243,63.2,60.24,2809.48
2022-09-18,2022,9,Autumn,Solar,South,49.64,45.77,0.0,92.3,65.51,3252.05
2022-09-18,2022,9,Autumn,Wind,East,31.23,29.88,0.0,35.3,65.51,2045.85
2022-09-18,2022,9,Autumn,Gas,North,85.87,80.57,42.075,84.2,65.51,5625.2
2022-09-18,2022,9,Autumn,Nuclear,West,57.82,49.89,0.694,80.0,65.51,3788.07
2022-09-18,2022,9,Autumn,Coal,South,43.36,39.49,35.557,48.4,65.51,2840.65
2022-09-19,2022,9,Autumn,Solar,North,54.21,48.43,0.0,91.9,65.13,3530.72
2022-09-19,2022,9,Autumn,Wind,East,31.99,28.47,0.0,30.5,65.13,2083.33
2022-09-19,2022,9,Autumn,Gas,East,94.19,87.05,46.153,82.5,65.13,6134.57
2022-09-19,2022,9,Autumn,Nuclear,South,55.55,50.84,0.667,81.1,65.13,3618.0
2022-09-19,2022,9,Autumn,Coal,West,49.97,42.16,40.978,53.4,65.13,3254.77
2022-09-20,2022,9,Autumn,Solar,West,44.42,40.51,0.0,73.9,68.22,3030.63
2022-09-20,2022,9,Autumn,Wind,North,24.21,21.78,0.0,33.0,68.22,1651.51
2022-09-20,2022,9,Autumn,Gas,West,86.16,83.71,42.22,78.4,68.22,5877.99
2022-09-20,2022,9,Autumn,Nuclear,West,55.26,46.37,0.663,88.7,68.22,3769.54
2022-09-20,2022,9,Autumn,Coal,South,50.15,41.78,41.123,55.0,68.22,3421.26
2022-09-21,2022,9,Autumn,Solar,North,45.84,39.04,0.0,77.1,68.32,3131.75
2022-09-21,2022,9,Autumn,Wind,East,35.31,32.19,0.0,32.5,68.32,2412.45
2022-09-21,2022,9,Autumn,Gas,East,96.04,83.53,47.058,75.3,68.32,6561.18
2022-09-21,2022,9,Autumn,Nuclear,South,47.49,46.18,0.57,97.2,68.32,3244.34
2022-09-21,2022,9,Autumn,Coal,South,52.84,49.76,43.331,56.4,68.32,3610.21
2022-09-22,2022,9,Autumn,Solar,North,48.06,43.24,0.0,96.5,58.8,2826.04
2022-09-22,2022,9,Autumn,Wind,South,33.69,32.45,0.0,29.1,58.8,1980.9
2022-09-22,2022,9,Autumn,Gas,North,73.65,67.72,36.086,74.0,58.8,4330.35
2022-09-22,2022,9,Autumn,Nuclear,South,58.44,50.59,0.701,94.0,58.8,3435.99
2022-09-22,2022,9,Autumn,Coal,West,47.63,47.02,39.058,54.8,58.8,2800.74
2022-09-23,2022,9,Autumn,Solar,West,48.59,43.62,0.0,85.8,69.48,3376.16
2022-09-23,2022,9,Autumn,Wind,South,33.34,30.31,0.0,24.4,69.48,2316.14
2022-09-23,2022,9,Autumn,Gas,North,90.87,83.82,44.528,83.4,69.48,6313.88
2022-09-23,2022,9,Autumn,Nuclear,South,55.09,47.13,0.661,87.2,69.48,3827.53
2022-09-23,2022,9,Autumn,Coal,South,50.3,43.31,41.244,59.1,69.48,3494.68
2022-09-24,2022,9,Autumn,Solar,North,43.58,40.32,0.0,82.2,63.6,2771.4
2022-09-24,2022,9,Autumn,Wind,West,35.21,33.37,0.0,26.4,63.6,2239.18
2022-09-24,2022,9,Autumn,Gas,West,100.79,89.42,49.387,78.4,63.6,6410.18
2022-09-24,2022,9,Autumn,Nuclear,North,56.15,54.28,0.674,76.5,63.6,3570.89
2022-09-24,2022,9,Autumn,Coal,East,51.17,48.49,41.955,69.1,63.6,3254.1
2022-09-25,2022,9,Autumn,Solar,South,32.86,27.33,0.0,86.6,68.4,2247.92
2022-09-25,2022,9,Autumn,Wind,West,29.2,24.61,0.0,36.3,68.4,1997.22
2022-09-25,2022,9,Autumn,Gas,North,88.42,73.65,43.326,78.0,68.4,6047.9
2022-09-25,2022,9,Autumn,Nuclear,North,64.39,62.99,0.773,88.5,68.4,4404.26
2022-09-25,2022,9,Autumn,Coal,North,51.92,50.97,42.577,63.8,68.4,3551.55
2022-09-26,2022,9,Autumn,Solar,South,52.7,51.75,0.0,85.7,68.88,3629.93
2022-09-26,2022,9,Autumn,Wind,North,37.08,36.69,0.0,37.7,68.88,2553.8
2022-09-26,2022,9,Autumn,Gas,East,84.45,73.02,41.38,69.2,68.88,5816.85
2022-09-26,2022,9,Autumn,Nuclear,West,53.34,48.73,0.64,86.1,68.88,3673.9
2022-09-26,2022,9,Autumn,Coal,West,60.21,52.83,49.369,69.6,68.88,4146.99
2022-09-27,2022,9,Autumn,Solar,North,42.73,40.55,0.0,85.4,58.87,2515.36
2022-09-27,2022,9,Autumn,Wind,North,30.85,27.53,0.0,34.1,58.87,1816.41
2022-09-27,2022,9,Autumn,Gas,South,86.18,71.85,42.226,76.0,58.87,5073.14
2022-09-27,2022,9,Autumn,Nuclear,South,61.63,58.91,0.74,100.0,58.87,3628.45
2022-09-27,2022,9,Autumn,Coal,West,44.71,40.2,36.661,54.1,58.87,2631.99
2022-09-28,2022,9,Autumn,Solar,East,52.42,50.54,0.0,86.7,61.37,3217.01
2022-09-28,2022,9,Autumn,Wind,West,30.61,27.17,0.0,29.7,61.37,1878.59
2022-09-28,2022,9,Autumn,Gas,West,88.14,78.35,43.187,72.0,61.37,5408.94
2022-09-28,2022,9,Autumn,Nuclear,West,63.23,62.28,0.759,96.3,61.37,3880.6
2022-09-28,2022,9,Autumn,Coal,East,51.99,44.82,42.635,59.2,61.37,3190.9
2022-09-29,2022,9,Autumn,Solar,South,43.15,39.93,0.0,79.1,70.16,3027.59
2022-09-29,2022,9,Autumn,Wind,North,32.45,30.54,0.0,25.1,70.16,2276.65
2022-09-29,2022,9,Autumn,Gas,West,72.93,71.29,35.737,83.0,70.16,5116.99
2022-09-29,2022,9,Autumn,Nuclear,North,55.9,47.64,0.671,88.7,70.16,3921.72
2022-09-29,2022,9,Autumn,Coal,North,52.36,51.59,42.932,58.1,70.16,3673.29
2022-09-30,2022,9,Autumn,Solar,East,53.65,47.5,0.0,89.1,62.13,3333.15
2022-09-30,2022,9,Autumn,Wind,East,32.16,30.04,0.0,35.5,62.13,1998.11
2022-09-30,2022,9,Autumn,Gas,East,86.14,79.42,42.209,73.2,62.13,5351.98
2022-09-30,2022,9,Autumn,Nuclear,East,12.05,11.8,0.145,18.6,62.13,748.57
2022-09-30,2022,9,Autumn,Coal,East,46.07,41.95,37.777,52.4,62.13,2862.32
2022-10-01,2022,10,Autumn,Solar,South,48.59,43.19,0.0,81.6,53.01,2575.85
2022-10-01,2022,10,Autumn,Wind,East,28.75,24.14,0.0,29.0,53.01,1524.15
2022-10-01,2022,10,Autumn,Gas,East,86.72,81.94,42.494,77.2,53.01,4597.16
2022-10-01,2022,10,Autumn,Nuclear,South,61.03,54.69,0.732,82.2,53.01,3235.3
2022-10-01,2022,10,Autumn,Coal,East,51.72,42.84,42.408,70.3,53.01,2741.5
2022-10-02,2022,10,Autumn,Solar,West,42.83,35.65,0.0,86.0,62.85,2691.71
2022-10-02,2022,10,Autumn,Wind,South,26.65,26.35,0.0,33.8,62.85,1674.83
2022-10-02,2022,10,Autumn,Gas,East,97.93,89.99,47.988,73.1,62.85,6155.18
2022-10-02,2022,10,Autumn,Nuclear,South,60.03,52.26,0.72,74.2,62.85,3772.83
2022-10-02,2022,10,Autumn,Coal,North,52.43,46.44,42.989,49.3,62.85,3294.95
2022-10-03,2022,10,Autumn,Solar,East,47.63,42.58,0.0,86.5,57.64,2745.17
